Ticker,Date,Open,High,Low,Close,Volume,CEF_NAV,CEF_Discount,CEF_Price,ARO_DPTL_1YR,ARO_DPTL_1YR_NUM,ARO_DPTL_3YR,ARO_DPTL_3YR_NUM,ARO_DPTL_5YR,ARO_DPTL_5YR_NUM
IAF,2003-04-28,0.7141114784280866,0.7198611901685095,0.7141114784280866,0.7164113521575928,28800,7.39,-15.7,6.23,,,,,,
IAF,2003-04-29,0.7221609950065613,0.724460868516668,0.7221609950065613,0.7221609950065613,4900,7.48,-16.04,6.28,,,,,,
IAF,2003-04-30,0.7221609846668459,0.7336603520527348,0.7221609846668459,0.7325103878974915,13500,7.55,-15.63,6.37,,,,,,
IAF,2003-05-01,0.7325103480828915,0.7359601855278015,0.7302104747307202,0.7359601855278015,6000,7.6,-15.79,6.4,,,,,,
IAF,2003-05-02,0.7290608741316199,0.7394102811813354,0.7279109095520241,0.7394102811813354,17000,7.51,-14.38,6.43,,,,,,
IAF,2003-05-05,0.7382600107314203,0.7382600107314203,0.7290605179227164,0.7348101735115051,8200,7.62,-16.14,6.39,,,,,,
IAF,2003-05-06,0.7359604971092066,0.7417101555071978,0.7348105325296109,0.7394102811813354,10400,7.63,-15.73,6.43,,,,,,
IAF,2003-05-07,0.7371097803115845,0.7405596162846793,0.7371097803115845,0.7371097803115845,26500,7.62,-15.88,6.41,,,,,,
IAF,2003-05-08,0.7336599991717724,0.7394096526825534,0.7336599991717724,0.7371097803115845,14300,7.66,-16.32,6.41,,,,,,
IAF,2003-05-09,0.7405602350497532,0.7463098933645834,0.7405602350497532,0.7451599836349487,8700,7.68,-15.63,6.48,,,,,,
IAF,2003-05-12,0.7463095865379085,0.7532092614124001,0.7463095865379085,0.7509093880653381,30400,7.78,-16.07,6.53,,,,,,
IAF,2003-05-13,0.7509093436909258,0.7555090901132311,0.7497593796686981,0.7543591260910034,14000,7.76,-15.46,6.56,,,,,,
IAF,2003-05-14,0.7532093835964467,0.7566591667600032,0.7520594193197181,0.7555092573165894,24700,7.71,-14.79,6.57,,,,,,
IAF,2003-05-15,0.7578090891970094,0.7578090891970094,0.7428598834247921,0.744009792804718,23500,7.66,-15.54,6.47,,,,,,
IAF,2003-05-16,0.7440098139263684,0.7727582620737032,0.7417099402679141,0.7716083526611328,52600,7.71,-12.97,6.71,,,,,,
IAF,2003-05-19,0.7704583856779393,0.7704583856779393,0.7601089816683215,0.7670086026191711,6400,7.8,-14.87,6.64,,,,,,
IAF,2003-05-20,0.7681581105686565,0.7739078191060769,0.7658582381203453,0.7704579830169678,118500,7.76,-13.66,6.7,,,,,,
IAF,2003-05-21,0.7635585154517425,0.7831074625137536,0.7635585154517425,0.7727580070495605,21900,7.8,-13.85,6.72,,,,,,
IAF,2003-05-22,0.7762079510961103,0.7888572812080383,0.7750579870707974,0.7888572812080383,34400,7.86,-12.72,6.86,,,,,,
IAF,2003-05-23,0.7923069880425747,0.8118559359417808,0.7888572059623016,0.804956316947937,11700,7.9,-11.39,7.0,,,,,,
IAF,2003-05-27,0.7980566501974854,0.8049562687784482,0.7980566501974854,0.8038063049316406,11000,7.89,-11.41,6.99,,,,,,
IAF,2003-05-28,0.8049566054525008,0.8107063174247742,0.8049566054525008,0.8107063174247742,59600,7.81,-9.73,7.05,,,,,,
IAF,2003-05-29,0.8095560144990901,0.8095560144990901,0.7980566501974854,0.8038063049316406,23300,7.83,-10.73,6.99,,,,,,
IAF,2003-05-30,0.8038064009957504,0.8072562381151741,0.795756872439263,0.8061063289642334,7500,7.88,-11.04,7.01,,,,,,
IAF,2003-06-02,0.8084064436025282,0.8107063174247742,0.8038066411247193,0.8107063174247742,24700,7.97,-11.54,7.05,,,,,,
IAF,2003-06-03,0.8084061504785413,0.815305769443512,0.8072561865677309,0.815305769443512,1800,7.95,-10.82,7.09,,,,,,
IAF,2003-06-04,0.8302550531176175,0.8302550531176175,0.8130060302825117,0.8187556862831116,10100,8.03,-11.33,7.12,,,,,,
IAF,2003-06-05,0.8176057374024817,0.8233553931245048,0.8176057374024817,0.8222054839134216,12500,8.09,-11.62,7.15,,,,,,
IAF,2003-06-06,0.8337051609281521,0.8337051609281521,0.8118563294410706,0.8118563294410706,41200,8.05,-12.3,7.06,,,,,,
IAF,2003-06-09,0.794606852960085,0.7992065989092055,0.794606852960085,0.7957568168640137,21700,8.02,-13.72,6.92,,,,,,
IAF,2003-06-10,0.8095560629438329,0.8107060268594556,0.8015064800343664,0.804956316947937,13700,8.02,-12.72,7.0,,,,,,
IAF,2003-06-11,0.8049566054525008,0.8107063174247742,0.802656731630255,0.8107063174247742,11500,8.12,-13.3,7.04,,,,,,
IAF,2003-06-12,0.8107063032354197,0.8164559602737427,0.8107063032354197,0.8164559602737427,10800,8.16,-12.99,7.1,,,,,,
IAF,2003-06-13,0.8176057374024817,0.8222054839134216,0.8176057374024817,0.8222054839134216,5600,8.22,-13.14,7.14,,,,,,
IAF,2003-06-16,0.8210556106600353,0.8440544005912077,0.8210556106600353,0.8245054483413696,12900,8.22,-12.77,7.17,,,,,,
IAF,2003-06-17,0.8187556062703167,0.8314049359687722,0.8187556062703167,0.8302549719810486,8500,8.32,-13.22,7.22,,,,,,
IAF,2003-06-18,0.8245056311602639,0.8337051272392273,0.8176060091010413,0.8337051272392273,7200,8.33,-12.97,7.25,,,,,,
IAF,2003-06-19,0.8233555181732908,0.8337049768114024,0.8222056087875628,0.8314051032066345,7000,8.29,-12.79,7.23,,,,,,
IAF,2003-06-20,0.8325548451231949,0.8325548451231949,0.8302549719810486,0.8302549719810486,200,8.28,-12.8,7.22,,,,,,
IAF,2003-06-23,0.8314052532194864,0.838304875278709,0.8314052532194864,0.8337051272392273,12900,8.22,-11.8,7.25,,,,,,
IAF,2003-06-24,0.8222052487312163,0.8394543206299975,0.8222052487312163,0.8371544480323792,20900,8.16,-11.03,7.26,,,,,,
IAF,2003-06-25,0.8222054119390367,0.8314049041556096,0.8210554479953156,0.8279550671577454,21400,8.26,-12.83,7.2,,,,,,
IAF,2003-06-26,0.825070321559906,0.8343018686783024,0.8239163506579259,0.825070321559906,12700,8.1,-11.73,7.15,,,,,,
IAF,2003-06-27,0.8354556781357046,0.8354556781357046,0.8193004727363586,0.8193004727363586,7600,8.15,-12.88,7.1,,,,,,
IAF,2003-06-30,0.8169924137713447,0.8239160717665188,0.8158384982843202,0.8216081857681274,7300,8.19,-13.06,7.12,,,,,,
IAF,2003-07-01,0.8250705049270299,0.8308401956461272,0.8250705049270299,0.8273783922195435,5200,8.3,-13.61,7.17,,,,,,
IAF,2003-07-02,0.8354561074636501,0.8366100788116455,0.8319943034684284,0.8366100788116455,8500,8.31,-12.76,7.25,,,,,,
IAF,2003-07-03,0.8412254799633452,0.8469952240880767,0.8377636775079927,0.8423794507980347,14300,8.35,-12.57,7.3,,,,,,
IAF,2003-07-07,0.8469954774184294,0.8527651682444766,0.8469954774184294,0.8493033647537231,13800,8.29,-11.22,7.36,,,,,,
IAF,2003-07-08,0.8423798255028582,0.8469956008460753,0.8273785281252114,0.8366100788116455,13300,8.09,-10.38,7.25,,,,,,
IAF,2003-07-09,0.8423794905470527,0.8435334064118336,0.8308400017530807,0.8354557752609253,222600,7.94,-8.82,7.24,,,,,,
IAF,2003-07-10,0.8308399760802365,0.8308399760802365,0.8181466268380668,0.8239163160324097,9300,8.0,-11.38,7.09,,,,,,
IAF,2003-07-11,0.8250701134775765,0.8262240290641785,0.8169924842739739,0.8262240290641785,10000,8.01,-10.61,7.16,,,,,,
IAF,2003-07-14,0.8204543782513428,0.8366095823660767,0.773142626521669,0.8169925212860107,55000,8.1,-12.59,7.08,,,,,,
IAF,2003-07-15,0.8193006873776401,0.8193006873776401,0.8077612519264221,0.8077612519264221,17700,8.03,-12.83,7.0,,,,,,
IAF,2003-07-16,0.8146845509957779,0.8181464076042175,0.8112227494116824,0.8181464076042175,18800,8.12,-12.68,7.09,,,,,,
IAF,2003-07-17,0.8077610403082545,0.8239162457076004,0.806607069553267,0.8193004727363586,23800,8.05,-11.8,7.1,,,,,,
IAF,2003-07-18,0.8077612566683333,0.8239164663948767,0.8077612566683333,0.8100691437721252,23300,7.94,-11.59,7.02,,,,,,
IAF,2003-07-21,0.8019915066886287,0.8146849131971529,0.7927599583276543,0.8077612519264221,18000,8.03,-12.83,7.0,,,,,,
IAF,2003-07-22,0.8077614780165361,0.813531224869265,0.8008378148078918,0.8008378148078918,33900,7.99,-13.14,6.94,,,,,,
IAF,2003-07-23,0.8054534083805949,0.8193007316706704,0.8054534083805949,0.8135310411453247,19600,8.14,-13.39,7.05,,,,,,
IAF,2003-07-24,0.822762434780307,0.825070321559906,0.8216084638783269,0.825070321559906,20500,8.27,-13.54,7.15,,,,,,
IAF,2003-07-25,0.8285323724222138,0.8366100060828239,0.8285323724222138,0.8296863436698914,19200,8.29,-13.27,7.19,,,,,,
IAF,2003-07-28,0.8273783264180267,0.8400717330295298,0.8273783264180267,0.8377638459205627,25600,8.33,-12.85,7.26,,,,,,
IAF,2003-07-29,0.8366099804463738,0.8366099804463738,0.8308402344335449,0.8331481218338013,17600,8.31,-13.12,7.22,,,,,,
IAF,2003-07-30,0.8285323083536136,0.8308401956461272,0.8204547303420027,0.8273783922195435,34400,8.13,-11.81,7.17,,,,,,
IAF,2003-07-31,0.8308400109967231,0.8308400109967231,0.8193005770987278,0.825070321559906,30600,8.12,-11.95,7.15,,,,,,
IAF,2003-08-01,0.8250700422778857,0.8250700422778857,0.8181463842827116,0.8216081857681274,16700,8.25,-13.82,7.11,,,,,,
IAF,2003-08-04,0.8250704393090597,0.8377638459205627,0.8250704393090597,0.8377638459205627,15800,8.19,-11.48,7.25,,,,,,
IAF,2003-08-05,0.8343020930461175,0.8458415300473991,0.8319942056458611,0.8331481218338013,10500,8.14,-11.3,7.22,,,,,,
IAF,2003-08-06,0.8308402598931913,0.8308402598931913,0.8193008225383037,0.8296863436698914,4600,8.19,-12.21,7.19,,,,,,
IAF,2003-08-07,0.8308402598931913,0.8308402598931913,0.8273784561989138,0.8296863436698914,3400,8.24,-12.74,7.19,,,,,,
IAF,2003-08-08,0.8308396750331288,0.8366094171612176,0.8308396750331288,0.8343015313148499,5700,8.31,-13.0,7.23,,,,,,
IAF,2003-08-11,0.8377636775079927,0.8469952240880767,0.8377636775079927,0.8423794507980347,15700,8.33,-12.36,7.3,,,,,,
IAF,2003-08-12,0.8412258748549645,0.8516113971449514,0.8389179871265655,0.8481495380401611,10300,8.32,-11.66,7.35,,,,,,
IAF,2003-08-13,0.8481495380401611,0.8493035094165524,0.8423798462313558,0.8481495380401611,16100,8.35,-11.98,7.35,,,,,,
IAF,2003-08-14,0.8493031508088197,0.8493031508088197,0.8308400017530807,0.8354557752609253,13200,8.33,-13.09,7.24,,,,,,
IAF,2003-08-15,0.8366100788116455,0.8366100788116455,0.8366100788116455,0.8366100788116455,1100,8.35,-13.17,7.25,,,,,,
IAF,2003-08-18,0.8400716093093309,0.853918929923791,0.8400716093093309,0.8504570722579956,16900,8.35,-11.74,7.37,,,,,,
IAF,2003-08-19,0.8539190556833318,0.860842717010233,0.8377638459205627,0.8377638459205627,9700,8.4,-13.57,7.26,,,,,,
IAF,2003-08-20,0.838917844232714,0.8516112520890169,0.838917844232714,0.8493033647537231,12900,8.46,-13.12,7.35,,,,,,
IAF,2003-08-21,0.8481494787347423,0.8631507754325867,0.8481494787347423,0.8631507754325867,13300,8.38,-10.74,7.48,,,,,,
IAF,2003-08-22,0.8539192376843854,0.8550731539726257,0.8539192376843854,0.8550731539726257,2300,8.35,-11.26,7.41,,,,,,
IAF,2003-08-25,0.8493029553531998,0.8516108415759932,0.8273780087244882,0.8412253260612488,20500,8.37,-12.9,7.29,,,,,,
IAF,2003-08-26,0.8412255445030746,0.8527649786134974,0.8377637417821289,0.8446874022483826,6600,8.26,-12.11,7.26,,,,,,
IAF,2003-08-27,0.8389177619628617,0.8504571975076969,0.8377638459205627,0.8377638459205627,4700,8.18,-11.25,7.26,,,,,,
IAF,2003-08-28,0.837764070774558,0.85045742576856,0.837764070774558,0.8481495380401611,13900,8.2,-10.37,7.35,,,,,,
IAF,2003-08-29,0.8527652538687898,0.8631507754325867,0.850457366301766,0.8631507754325867,33400,8.3,-9.88,7.48,,,,,,
IAF,2003-09-02,0.8562267706681607,0.8562267706681607,0.8296860467382402,0.8423794507980347,26300,8.28,-11.96,7.29,,,,,,
IAF,2003-09-03,0.8319941822268326,0.860842801430192,0.8319941822268326,0.8493033647537231,21600,8.25,-10.79,7.36,,,,,,
IAF,2003-09-04,0.8550726547665661,0.8550726547665661,0.8435332234991773,0.845841109752655,5300,8.28,-10.87,7.38,,,,,,
IAF,2003-09-05,0.846995604608835,0.853919267654419,0.846995604608835,0.853919267654419,6200,8.33,-11.16,7.4,,,,,,
IAF,2003-09-08,0.8631508906713216,0.8654587785464699,0.8608430027961731,0.8608430027961731,31000,8.41,-11.3,7.46,,,,,,
IAF,2003-09-09,0.8608429089880488,0.8700744594826583,0.859688937664032,0.859688937664032,9700,8.54,-12.76,7.45,,,,,,
IAF,2003-09-10,0.8539193391707278,0.8619969192215536,0.8539193391707278,0.8608430027961731,1500,8.5,-12.24,7.46,,,,,,
IAF,2003-09-11,0.8654586842353535,0.8700744594826583,0.8504573871694225,0.859688937664032,12700,8.46,-11.94,7.45,,,,,,
IAF,2003-09-12,0.8654586842353535,0.8654586842353535,0.859688937664032,0.859688937664032,8500,8.53,-12.66,7.45,,,,,,
IAF,2003-09-15,0.8550729204292344,0.8689202972766922,0.8550729204292344,0.8573808073997498,16500,8.55,-13.1,7.43,,,,,,
IAF,2003-09-16,0.8573810500403797,0.859688937664032,0.8562271337407441,0.859688937664032,22900,8.52,-12.56,7.45,,,,,,
IAF,2003-09-17,0.8654587785464699,0.8677666664216184,0.8608430027961731,0.8608430027961731,14700,8.6,-13.26,7.46,,,,,,
IAF,2003-09-18,0.8700746222027647,0.8700746222027647,0.8631509580369539,0.8654588460922241,10100,8.66,-12.93,7.54,,,,,,
IAF,2003-09-19,0.8712284349325417,0.8769981265068054,0.87007446360306,0.8769981265068054,9200,8.79,-13.54,7.6,,,,,,
IAF,2003-09-22,0.882767379283905,0.8885370676305955,0.8816134085999565,0.882767379283905,19600,8.85,-13.56,7.65,,,,,,
IAF,2003-09-23,0.8885373377154654,0.8919991957952463,0.8839215636253357,0.8839215636253357,25000,8.82,-13.15,7.66,,,,,,
IAF,2003-09-24,0.8896909952163696,0.893152797051818,0.8896909952163696,0.8896909952163696,9000,8.84,-12.78,7.71,,,,,,
IAF,2003-09-25,0.8896909952163696,0.893152797051818,0.8885370245883214,0.8896909952163696,8000,8.8,-12.39,7.71,,,,,,
IAF,2003-09-26,0.8891125642046275,0.8925856845256664,0.8798509836196899,0.8798509836196899,6100,8.67,-12.34,7.6,,,,,,
IAF,2003-09-29,0.8694313484880809,0.8786929249763489,0.8694313484880809,0.8786929249763489,4300,8.66,-12.36,7.59,,,,,,
IAF,2003-09-30,0.8786933136482601,0.8798509836196899,0.8717471282095569,0.8798509836196899,11600,8.71,-12.74,7.6,,,,,,
IAF,2003-10-01,0.8775356612712856,0.8844818472862244,0.8775356612712856,0.8844818472862244,3000,8.76,-12.79,7.64,,,,,,
IAF,2003-10-02,0.8902701735496521,0.8914278433704618,0.8902701735496521,0.8902701735496521,22800,8.84,-13.01,7.69,,,,,,
IAF,2003-10-03,0.8949012113326463,0.9030051231384276,0.8949012113326463,0.9030051231384276,7400,8.85,-11.86,7.8,,,,,,
IAF,2003-10-06,0.8995318028458519,0.9134241726866796,0.8995318028458519,0.906477987766266,16100,8.84,-11.43,7.83,,,,,,
IAF,2003-10-07,0.90647797787145,0.9134241627160417,0.8983741231544445,0.912266492843628,10400,8.94,-12.19,7.85,,,,,,
IAF,2003-10-08,0.9168973178874918,0.9261588980353054,0.9076357377396784,0.923843502998352,24400,8.99,-11.23,7.98,,,,,,
IAF,2003-10-09,0.9122668627592492,0.9226861166493612,0.9122668627592492,0.9168976545333862,14300,9.02,-12.2,7.92,,,,,,
IAF,2003-10-10,0.9203704949155568,0.9215282201766968,0.9111089136399524,0.9215282201766968,14800,9.04,-11.95,7.96,,,,,,
IAF,2003-10-13,0.9157399086521616,0.9435246586799622,0.9157399086521616,0.9435246586799622,37600,9.05,-10.06,8.14,,,,,,
IAF,2003-10-14,0.9388932240687066,0.942366398248891,0.9261585832948172,0.9273163080215454,17000,9.06,-11.59,8.01,,,,,,
IAF,2003-10-15,0.9388935399908722,0.9423667153397228,0.9319474101066588,0.9319474101066588,27400,9.08,-11.34,8.05,,,,,,
IAF,2003-10-16,0.9307900071144104,0.9307900071144104,0.92500148993647,0.9307900071144104,19600,9.16,-12.23,8.04,,,,,,
IAF,2003-10-17,0.9319476505284088,0.9412092330344712,0.9319476505284088,0.934262990951538,10000,9.17,-12.0,8.07,,,,,,
IAF,2003-10-20,0.9377355968767652,0.942366385313406,0.9377355968767652,0.9412086606025696,9500,9.18,-11.44,8.13,,,,,,
IAF,2003-10-21,0.9435241697351424,0.94931268392629,0.9400511053831436,0.946997344493866,11900,9.31,-12.14,8.18,,,,,,
IAF,2003-10-22,0.9504707828911464,0.9597323650790665,0.9504707828911464,0.9539438486099244,20200,9.35,-11.87,8.24,,,,,,
IAF,2003-10-23,0.9400508403778076,0.944681628343937,0.93773550159809,0.9400508403778076,15200,9.19,-11.64,8.12,,,,,,
IAF,2003-10-24,0.9365780410311452,0.9527857482782884,0.9354203161115706,0.946997344493866,20300,9.18,-10.89,8.18,,,,,,
IAF,2003-10-27,0.9527857777514834,0.9574166775730324,0.9516281632028246,0.9562589526176452,20200,9.22,-10.41,8.26,,,,,,
IAF,2003-10-28,0.95510128038506,0.964362859725952,0.9527858303464696,0.964362859725952,21200,9.22,-9.65,8.33,,,,,,
IAF,2003-10-29,0.95510128038506,0.964362859725952,0.95510128038506,0.964362859725952,8600,9.27,-10.14,8.33,,,,,,
IAF,2003-10-30,0.9713089884605473,0.9770973920822144,0.9713089884605473,0.9770973920822144,55400,9.35,-9.73,8.44,,,,,,
IAF,2003-10-31,0.9713091521588616,0.972466766834259,0.9689937019945858,0.972466766834259,16000,9.38,-10.45,8.4,,,,,,
IAF,2003-11-03,0.972466766834259,0.972466766834259,0.9608898472331016,0.972466766834259,22700,9.27,-9.39,8.4,,,,,,
IAF,2003-11-04,0.9620477119145018,0.9701515678519074,0.9620477119145018,0.968993842601776,20500,9.25,-9.51,8.37,,,,,,
IAF,2003-11-05,0.9620474669878532,0.9620474669878532,0.9481549883366628,0.9562589526176452,17400,9.32,-11.37,8.26,,,,,,
IAF,2003-11-06,0.9620472350712964,0.9620472350712964,0.9412086325247112,0.950470209121704,21300,9.24,-11.26,8.2,,,,,,
IAF,2003-11-07,0.9423663337704588,0.9539432490255064,0.9423663337704588,0.9516279101371764,9900,9.26,-11.23,8.22,,,,,,
IAF,2003-11-10,0.963204825392224,0.963204825392224,0.9493124608421476,0.9516279101371764,15100,9.35,-12.09,8.22,,,,,,
IAF,2003-11-11,0.9597320721243232,0.9597320721243232,0.9354203987003912,0.9458397030830384,14200,9.34,-12.53,8.17,,,,,,
IAF,2003-11-12,0.94931271329205,0.9562589526176452,0.946997373788004,0.9562589526176452,10400,9.36,-11.75,8.26,,,,,,
IAF,2003-11-13,0.9574166775730324,0.963205081536512,0.955101227662258,0.9562589526176452,27300,9.43,-11.88,8.31,,,,,,
IAF,2003-11-14,0.9551010623070318,0.957416511816936,0.9423664212226868,0.9423664212226868,20000,9.41,-13.28,8.16,,,,,,
IAF,2003-11-17,0.9412087569972124,0.9608896374702454,0.9377356929157116,0.9608896374702454,41600,9.3,-10.75,8.3,,,,,,
IAF,2003-11-18,0.9551013882817784,0.9759399993562672,0.9551013882817784,0.9701514840126038,31900,9.4,-10.85,8.38,,,,,,
IAF,2003-11-19,0.9736242890357972,0.9759397387175872,0.972466564194902,0.9736242890357972,34400,9.4,-10.53,8.41,,,,,,
IAF,2003-11-20,0.977097066743018,0.9782547912445584,0.9747817281466225,0.9759394526481628,25000,9.4,-10.32,8.43,,,,,,
IAF,2003-11-21,0.967835337323056,0.980570083997395,0.9666777234126622,0.974781572818756,8200,9.41,-10.52,8.42,,,,,,
IAF,2003-11-24,0.972466273507851,0.9770970610804908,0.9666778718470648,0.9678354859352112,15900,9.36,-10.68,8.36,,,,,,
IAF,2003-11-25,0.9713089497607246,0.9747820138766922,0.9632049862811768,0.9736242890357972,9200,9.39,-10.44,8.41,,,,,,
IAF,2003-11-26,0.9632053244334636,0.9724669055986505,0.9608899843455452,0.966678500175476,10600,9.46,-11.73,8.35,,,,,,
IAF,2003-11-28,0.967836115016057,0.967836115016057,0.9574169190102894,0.966678500175476,10900,9.47,-11.83,8.35,,,,,,
IAF,2003-12-01,0.9666781751968492,0.9666781751968492,0.9504703584031508,0.959731936454773,22700,9.5,-12.74,8.29,,,,,,
IAF,2003-12-02,0.965520474432158,0.9828859061106036,0.9620474101778131,0.9770973920822144,20800,9.6,-12.08,8.44,,,,,,
IAF,2003-12-03,0.982885793401828,0.9933050953767896,0.9805704543000084,0.9875165820121764,44300,9.71,-12.15,8.53,,,,,,
IAF,2003-12-04,0.9875165820121764,0.9933050953767896,0.9852012429103568,0.9875165820121764,23400,9.71,-12.15,8.53,,,,,,
IAF,2003-12-05,0.9886744470470938,0.9898321719656252,0.9782551435937622,0.9840436577796936,13800,9.73,-12.64,8.5,,,,,,
IAF,2003-12-08,0.9921473744489396,0.9956205487251282,0.9921473744489396,0.9956205487251282,34000,9.8,-12.24,8.6,,,,,,
IAF,2003-12-09,0.9956206861515564,0.997936025581894,0.9840436577796936,0.9840436577796936,24000,9.75,-12.82,8.5,,,,,,
